"y","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10"
19.3052179792,0.231087114661932,1,1,0,0,0.0862797062145546,1.9729664302431,0.119325564242899,1,0.634462262270972
-0.942162946487292,2.29869381745812,0,1,1,1,1.93532058945857,0.391220294055529,-0.76077883632388,0,0.908349641715176
8.04133494954037,0.238498298451304,0,0,1,0,0.765788910444826,2.13289674092084,0.999792269314639,1,0.0689860126003623
-2.92550403668093,-0.943070739042014,0,0,1,1,1.63581629015971,0.63032138440758,1.52148629620206,0,0.708695736597292
12.9683230603754,-0.850835058256052,1,1,0,0,1.61318100336939,0.747994196251966,0.763466612086631,1,0.315300263348036
12.8364394834802,-0.447565478621982,1,1,1,0,1.53714437503368,-0.542897178675048,-0.520807304419577,0,0.615869151894003
30.3050831785952,1.22953490691725,0,1,0,1,-0.0183128118515015,0.842873902292922,0.223607608233579,1,2.24398057698272
4.88522591672646,-0.735022679669783,1,0,1,0,1.47520593053196,1.05010373040568,-0.910366502241232,1,2.624078138615
-13.0793376625791,-0.708904898143373,1,0,1,1,2.28096878551878,-0.241875878185965,-0.0148406623629853,0,1.09218002250418
-12.8528038002091,0.0045246355002746,0,1,0,0,-0.0134668762329966,2.48103212099522,1.43872661038768,0,0.815326050622389
4.23704929325091,0.488567291526124,0,1,0,1,-0.406660552253015,0.0459304910618812,2.05641184176784,0,0.988354623899795
7.11541150555965,-0.0769532769918442,0,1,1,1,0.448128430289216,-0.732537595555186,-0.906920880428515,0,0.729904019739479
1.87203104975045,1.65708425780758,0,0,0,0,-0.915661614737473,0.757188956951723,1.70930497406516,1,0.947259775246494
34.8848317214069,0.707257678615861,0,1,1,1,0.811009024153464,1.34753165498842,0.370176496682689,1,0.0997414744924754
-12.2410031060414,1.4371186272474,0,0,1,1,2.4576607090421,-0.654133163625374,-0.548292642110027,0,1.76069652964361
-4.56046734154023,0.386586366337724,1,1,1,0,2.78457487840205,-0.884460463770665,-0.612645607907325,1,0.922676587244496
-5.63004018255493,2.203444278799,0,0,0,0,1.58176924195141,-0.468393442104571,2.44115320441779,1,-0.0627041787374765
4.35969636321194,-0.585708789993078,0,1,0,1,1.17359647783451,1.29249707621057,2.38851663854439,0,0.683284402126446
2.44197640571703,0.314606583327986,1,0,1,1,3.30331396032125,2.49227728205733,1.1797762226779,0,2.64393117721193
2.64873612954752,0.36882549780421,0,1,1,1,0.355081973830238,2.21082572988234,1.4893942772178,0,0.958731591468677
-0.0539154194217075,-0.647962968680076,1,1,1,0,3.70183336001355,-0.737126969033852,1.11426221532747,1,2.0468191098189
-0.990136514718797,1.18043062987272,1,0,0,0,2.10705812310334,1.52058197080623,1.29113592440262,1,0.682912107673474
15.3907553101241,-0.738823935971595,0,0,1,1,1.76393622520845,1.43458727921825,2.23601551621687,1,2.94443315523677
-0.0188335181573693,-0.73946195456665,1,1,1,1,4.45722348999698,-0.250758563634008,0.432737540919334,0,0.822955368901603
0.889402778357433,1.40354589244816,0,0,0,0,1.88856180687435,-0.200410005520098,1.76011430600192,0,0.835924627492204
23.942012987037,0.10955167748034,0,0,0,1,-0.295968671911396,-0.752798929577693,1.84155642369296,1,0.0933033737819642
-8.7309264576839,2.41048168530688,0,0,1,1,3.45356296247337,-0.496301636798307,1.76889946334995,0,0.164288412663154
-17.3829240646484,1.68908181926236,0,0,1,1,3.10250857810024,0.417177736060694,2.03334698395338,0,0.82909964164719
-1.5214223412257,-0.649962918134406,1,1,0,1,1.40595867892262,1.69597171421628,1.35123043181375,0,1.75484870700166
0.968352320416941,0.316518198465928,1,0,1,0,2.04184547672048,1.3075451690238,1.45161412248854,1,0.22272899246309
32.7092273380918,-0.791710361372679,1,1,0,1,2.61843357270118,1.68710139743052,1.39495503914077,1,-0.327097835601307
23.3533025709386,2.34745832544286,0,0,1,1,0.548188933636993,0.947778376517817,-0.776554361800663,1,3.16158723190892
14.7745783307662,1.24974691623356,0,0,1,1,2.77825840341393,1.10337316710502,0.120067412615754,1,2.67707194108516
3.91804632667109,2.34045577037614,0,1,0,1,1.19730582542252,2.00043613801245,0.311975317075849,0,-0.284031083341688
3.13453112652515,1.75584757386241,0,1,0,0,1.75626842293423,-0.263630673172884,2.20278817170765,0,0.402987428475171
25.2972806896326,1.75424554361962,1,1,1,1,3.7422066408908,0.458580309990793,-0.247143886866979,1,0.857536115450785
